"","Platform","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","GeneRatio2","BgRatio2","Enriched"
"172","Olink","GO:0008285","Negative regulation of cell population proliferation","205/2368","236/3146",0.86864406779661,1.15403472858452,4.29180054010908,3.98766235220641e-06,0.00194785121319469,0.0017173828286284,"O43474/Q8N111/P48436/P52799/Q15714/Q9H4X1/P51460/O43422/P01112/O15164/O14879/Q9Y4G8/Q15796/Q13287/P84022/P19525/Q6UW56/P10415/Q15262/Q02750/O43312/P42081/P13284/Q9UHI8/P14902/Q9UGN4/O76074/Q8NEU8/Q13976/O14745/Q6FHJ7/P25686/P07333/P17927/P06276/P61769/P02649/Q96IY4/P05090/Q15848/P36955/P04196/P00747/Q13563/Q14457/Q14160/P58107/Q92835/P33681/P08138/P78539/P05413/P07093/P55000/Q9UQP3/P17676/P01375/P51161/Q15831/Q13105/P21246/Q9BYF1/O14793/P31949/Q9H7M9/Q13043/P10644/Q99674/P10145/P41218/Q14956/Q9UBU3/Q9UK05/P35247/P31431/P09601/Q16270/P07911/P33151/Q03167/P01589/Q07507/P17813/P48745/Q8N423/P42574/P46531/Q8NHL6/Q12884/P39060/P98160/P17936/P03950/P41222/P24592/Q92597/P60484/Q8IU54/P51531/P15018/P29474/Q9UK53/Q07812/Q9Y6D9/O14944/P18031/P05231/O95727/P06748/Q9NZQ7/Q92765/Q8N474/Q07011/P12644/P37023/P13500/Q08345/P01236/P28908/O75509/P05067/P02749/P23381/Q6YHK3/O43278/P04179/P20774/Q8TDQ0/Q9Y279/P04155/Q7Z7D3/O14964/Q9H4P4/Q15797/Q9Y5V3/Q05516/P31994/Q9UQQ2/O75569/P55008/O60760/O14713/Q9BQ51/Q9Y653/P55273/O94760/P17948/O15357/P38936/Q7Z5A7/P07948/Q8IXJ6/P47992/P13521/P98082/P05089/P80075/P35318/P20138/P21802/Q92832/Q9UP79/Q14512/Q15303/P09486/P04626/O00548/P13688/P01584/Q8NHJ6/P22301/O14904/O43597/P01579/P09038/Q8IU57/Q7L8A9/P13747/P23582/Q03431/P13725/P01374/Q6UXB4/P28827/P41217/P01137/P29460/O43639/P11684/Q6UWV6/P25116/P55773/O14836/P29350/P0DMV8/O43291/P22466/Q9NZC2/Q9Y6N7/Q9UII2/O75563/P09341/P15291/O00182/Q92956",205,0.0865709459459459,0.0750158931977114,"Olink"
"173","Olink","GO:0010628","Positive regulation of gene expression","308/2368","365/3146",0.843835616438356,1.12107552758238,4.29154512432902,5.31517431526624e-06,0.00194785121319469,0.0017173828286284,"O43474/P52179/P26378/Q16520/P48436/P54105/P01270/Q07021/O43432/P04439/P31751/Q9H4X1/Q16625/P26718/P46937/Q9NPE2/Q8WW22/Q9UJZ1/P01112/O15164/P49137/Q6UY09/Q495A1/Q15796/P31785/Q8WUD1/Q49A26/Q6PKG0/Q06643/O75460/O43504/Q96A25/P84022/O75528/P19525/Q02750/Q8N6M0/P42081/Q14011/O00206/P06401/Q12888/P16671/P98170/O94916/Q99584/Q15399/Q8WV28/P09564/Q15762/P14902/P17301/O95393/P30040/Q9ULI3/P04406/P04090/P04083/P22455/Q6FHJ7/P49862/P04114/P06744/P07333/P02652/O00602/P01019/P06396/P61769/P10909/P00748/P01031/Q15848/P05452/P03952/P02776/P02763/P01024/P08697/P02751/Q9Y2W1/Q9NZJ5/P08913/P04141/Q01780/Q08499/P35228/P06729/Q8WZ42/Q15370/Q9BZL6/Q01484/Q58F21/O75534/Q13563/Q8WXC3/Q14160/P01225/P07355/P21754/P01189/P33681/P08582/P49593/P07288/P30046/P08575/P13727/P35579/Q9Y2Y8/Q9Y251/Q15063/P17676/Q969D9/P01375/P62736/P22004/P09668/Q9H7M9/Q16620/P40189/Q13158/P10145/Q9NY25/P41159/P06858/Q9UK05/A6NI73/P09601/Q9BUD6/P04792/P01130/P33151/Q01638/P04054/Q03167/O75326/P17813/Q8N423/Q12860/P20160/P46531/O15031/Q14393/Q8NHL6/P05121/P18428/P24821/Q9BXJ1/P02786/P10721/P08174/P08571/P15529/P08887/P00441/P12318/P36222/P13501/A1E959/Q8IU54/Q6ZMJ4/P05455/P15018/P09769/P29474/P29466/P39905/O95994/O14944/P05231/O95727/P09466/Q9Y6Y9/P06748/Q9NZQ7/P78423/P01258/P12644/P22223/P15311/P22894/O14737/P28906/Q99731/P06733/P78325/P04233/P28908/Q16288/O94907/P05067/P14174/P23381/Q96F46/P14778/Q9NPH3/P16871/Q8TDQ0/Q8N149/Q99497/Q7Z7D3/O60828/O14964/O75787/Q15797/Q7Z434/P31994/O95786/Q6EIG7/P55008/Q96DU3/P35637/P06850/P10747/P51692/P00519/Q12846/P07949/Q9P1Z2/P47992/P30041/Q9C005/Q14790/Q02246/P27695/P39900/P13726/P21741/P35916/P78552/P04626/P12931/O00548/P63241/P01584/P35225/P22301/Q9Y478/Q96PD4/Q9Y2J8/Q04759/Q16552/Q92844/O43597/Q8TAD2/P51617/P42701/Q9HB29/P01579/Q13291/P78362/Q12933/Q9UNE0/P13747/P13232/Q6ZMH5/P78410/P45984/P40933/Q01151/P13725/P24394/P01730/P01374/O14788/P41217/P24001/P10147/O15455/P29965/P01137/Q6UXB2/Q04637/P35613/Q9BZW8/Q14005/Q9BXN2/Q9UQV4/O95971/P30203/P15692/Q13478/P43489/P14210/P29460/Q9HBG7/P15260/Q5ZPR3/O43639/P25116/Q14116/P01133/P21860/P19256/P0DMV8/P09603/P25942/Q9NZC2/Q8WU39/O75888/Q9Y6N7/Q15389/P01127/Q15109/Q9HCB6/O00182/Q92956",308,0.130067567567568,0.116020343293071,"Olink"
"174","Olink","GO:0001819","Positive regulation of cytokine production","181/2368","207/3146",0.8743961352657,1.16167662227445,4.19801496579202,5.94586683222372e-06,0.00194785121319469,0.0017173828286284,"Q16520/P04439/Q9H4X1/P26718/Q9UJZ1/P01112/P49137/Q6UY09/Q495A1/Q8WUD1/Q06643/O43504/Q96A25/P84022/P19525/P42081/O00206/P16671/P98170/Q99584/Q15399/P09564/Q15762/P14902/Q9ULI3/P04406/P04083/P07333/P02652/O00602/P01019/P61769/P10909/P01031/Q15848/P02776/P02763/P01024/P08697/Q9NZJ5/P08913/P04141/Q08499/P35228/P06729/Q9BZL6/Q8WXC3/Q14160/P21754/P33681/P30046/P08575/P13727/Q9Y2Y8/Q9Y251/Q15063/P17676/Q969D9/P01375/P40189/Q13158/Q9NY25/P41159/P06858/Q9UK05/A6NI73/P09601/Q9BUD6/P04792/Q01638/P04054/O75326/Q8N423/P20160/Q8NHL6/P05121/P18428/P10721/P08174/P08571/P15529/P08887/P00441/P12318/P36222/Q8IU54/P09769/P29466/O14944/P05231/O95727/P09466/Q9Y6Y9/Q9NZQ7/P78423/P01258/P22894/P28906/Q99731/P78325/P04233/P28908/P05067/P14174/Q96F46/P14778/Q9NPH3/Q8TDQ0/Q8N149/Q99497/Q7Z7D3/O60828/O75787/Q7Z434/P31994/O95786/Q6EIG7/P55008/Q96DU3/P10747/P51692/P00519/P47992/Q14790/P39900/P13726/P21741/P35916/P12931/P01584/P35225/P22301/Q96PD4/Q04759/Q16552/Q92844/Q8TAD2/P51617/P42701/Q9HB29/P01579/Q13291/Q12933/P13747/P13232/P78410/P45984/P40933/Q01151/P13725/P24394/P01730/P01374/P41217/P24001/P10147/O15455/P29965/P01137/Q6UXB2/P35613/Q9BZW8/Q14005/Q9BXN2/O95971/P30203/Q13478/P14210/P29460/Q9HBG7/P15260/Q5ZPR3/P25116/Q14116/P19256/P0DMV8/P25942/Q9NZC2/Q15109/O00182/Q92956",181,0.0764358108108108,0.0657978385251113,"Olink"
"175","Olink","GO:0001817","Regulation of cytokine production","256/2368","300/3146",0.853333333333333,1.13369369369369,4.24683587182148,5.9492527481482e-06,0.00194785121319469,0.0017173828286284,"O43474/Q16520/P04062/Q07021/P04439/Q9H4X1/Q6GQQ9/P26718/P32455/Q9UJZ1/P01112/P49137/Q6UY09/Q495A1/Q8WUD1/Q13410/Q13287/Q06643/O43504/Q96A25/P84022/P19525/Q92890/P42081/O00206/P16671/P98170/Q99584/Q15399/Q9Y2X7/Q96PL5/P09564/Q15762/P14902/Q9ULI3/Q8NEU8/P04406/P04083/P09529/P07333/P02652/O00602/P17927/P01019/P00734/P61769/P10909/Q96PD5/P01031/P05090/Q15848/P02776/P02763/P02647/P01024/P08697/P02751/Q9NZJ5/P08913/P04141/Q08499/P35228/P06729/Q9BZL6/P19838/Q8WXC3/Q14160/Q92835/P21754/P01189/P33681/P30046/P08575/P13727/Q9Y2Y8/Q9Y251/Q15063/P17676/Q969D9/P31483/P01375/Q13105/Q9BYF1/P09525/Q05315/Q9H7M9/P40189/Q13158/Q9NY25/Q14956/Q9UBU3/Q9Y5K6/P41159/P06858/Q9UK05/A6NI73/P35247/P09601/Q9BUD6/P04792/Q01638/P04054/O75326/Q8N423/P78324/P42574/Q13332/P20160/P13686/Q14393/Q8NHL6/O75594/P05121/A1L4H1/P18428/P30530/P10721/P08174/P08571/P15529/P08887/P00441/P12318/P36222/Q8IU54/P09769/P29466/O14944/P05231/O95727/P09466/Q9Y6Y9/Q9NZQ7/P78423/P01258/O15496/P15311/P22894/P28906/Q10589/Q99731/P78325/P04233/P28908/O75509/P05067/P14174/P30740/Q96F46/P14778/Q9NPH3/Q8TDQ0/Q9Y279/P20333/Q9Y624/Q8N149/Q99497/Q7Z7D3/O60828/O75787/Q7Z434/P31994/O95786/Q6EIG7/P55008/Q96DU3/P10747/Q9BQ51/P51692/P00519/P18627/Q96RT1/P29317/P07948/O75144/Q16653/P47992/Q14790/P39900/P13726/O95388/P05089/P20138/P21741/P35916/P09958/P12931/O00548/P13688/P01584/Q8NHJ6/P35225/P22301/Q96PD4/Q04759/Q16552/Q92844/Q8TAD2/P51617/P42701/Q9HB29/P01579/Q13291/Q12933/P13747/P19474/P13232/P78410/P45984/P40933/Q01151/Q9UMR7/P13725/P24394/P01730/P01374/Q8NDB2/Q8TD46/Q01344/P41217/P24001/Q9UIB8/P10147/O15455/P80162/P29965/P01137/Q6UXB2/P35613/Q9BZW8/Q14005/Q9BXN2/O95971/P30203/Q13478/P14210/Q12866/P29460/Q9HBG7/P15260/Q5ZPR3/P11684/Q9BZZ2/P25116/Q14116/Q7KYR7/P19256/P29350/P0DMV8/P25942/Q9NZC2/Q15389/Q15109/P27930/O00182/Q92956",256,0.108108108108108,0.0953591862682772,"Olink"
"176","Olink","GO:0042113","B cell activation","78/2368","83/3146",0.939759036144578,1.24851432758059,4.0024724878126,6.35023169697661e-06,0.00194785121319469,0.0017173828286284,"Q9UKW4/Q16520/P78318/Q03014/P31785/P10415/Q9UH65/P42081/O00206/Q12888/Q8WV28/Q02880/Q9UGN4/P17927/P01024/P05000/Q92835/P08575/Q04721/Q12864/P09382/P41218/Q96LA6/Q9Y275/P42574/P02786/P10721/P05556/P20023/P19320/Q07812/P05231/P40222/Q8N474/Q10589/P04233/Q10588/O75509/P14174/Q96RD9/P16871/Q9P0V8/P31994/P10747/P36888/P51692/P00519/Q9GZY6/P28907/P38936/Q11201/P07948/O75144/Q14790/O00548/P26842/P35225/P22301/O60934/Q96P31/P20809/Q96RJ3/O43736/P13232/Q8NDB2/P32970/P29965/P01137/P40259/P20273/P00813/P43489/O14836/P29350/P25942/Q8WU39/O75888/O75563",78,0.0329391891891892,0.02638270820089,"Olink"
"177","Olink","GO:0050727","Regulation of inflammatory response","140/2368","157/3146",0.89171974522293,1.18469185746256,4.14138869040812,6.3731003406132e-06,0.00194785121319469,0.0017173828286284,"O43474/P04062/O95467/Q15025/P32455/P49662/Q9HC57/Q13287/Q92485/Q9GZX6/P84022/P24530/O00206/P98170/Q9H171/Q9Y2X7/Q9BV40/P14902/P04083/Q6P589/P37840/P02765/P01019/P02649/P00748/Q96PD5/Q15848/P03952/P02647/P01024/P02743/P19838/P21754/P30046/P08575/P17676/Q969D9/P01375/Q9BYF1/P40189/P09382/Q06418/Q9UBU3/P06858/A6NI73/P01130/P33151/P15090/Q01638/Q06141/P01589/P14555/O75326/P16581/P48745/P78324/P42574/P13686/O75594/P05121/P18428/Q99650/P24821/P00441/P04070/P13501/P09769/P29466/P05231/P78423/O15496/P22894/P78325/Q10588/P05067/P19440/P08254/Q96F46/P14780/Q13093/P14778/P20333/P19438/P28799/Q99497/Q92982/Q9P0V8/P31994/Q13490/P25786/P10747/P51692/P07947/P07948/P80511/P47992/O95388/P21741/Q02763/P21589/P09958/P12931/Q13651/P01584/P35225/P22301/Q8N6P7/Q9NYY1/Q03426/Q16552/Q9HB29/P01579/P13747/Q96LC7/P11274/P40933/P13725/P01374/Q6ZUJ8/O14788/Q8TD46/P41217/P10147/O15455/P01137/Q6UXB2/Q14005/P00813/Q9Y6Q6/P14210/P29460/P53634/P11684/Q14116/O76096/Q99685/P29350/Q9NZC2/Q15109/O00175",140,0.0591216216216216,0.0499046408137317,"Olink"
"178","Olink","GO:0034097","Response to cytokine","293/2368","347/3146",0.844380403458213,1.12179930290521,4.19584528863187,8.3583965605848e-06,0.00220860580469627,0.00194728512039347,"O43474/P48436/P04062/P61764/Q9H6S1/P78318/Q6Y7W6/Q5SW96/Q99704/P46937/P32455/Q07817/P49662/P49137/P21695/P31785/Q9UHP3/P19525/P10415/Q14258/Q13443/P17181/O00206/O75365/O95429/Q8NI17/Q9NY59/P98170/O94916/Q9H171/Q99062/P52630/P32927/P30101/P10912/Q02223/Q8NEU8/P04406/P09529/P37840/Q9HB71/P07333/P22897/P06396/Q16610/Q15848/P14151/P02775/Q14624/P02776/P02647/P48507/P04141/P35228/P05000/P12270/P19838/P00966/A6NDB9/Q8WXC3/P05305/Q13137/P16035/Q8N6C8/P02461/P08575/P02818/Q15063/Q13510/Q969D9/P55082/P01375/P21964/P40225/P48357/P40189/Q13158/P10145/P41218/P41159/P42830/A6NI73/P01241/P07911/P15090/Q76LX8/Q01638/P01589/Q9Y275/Q9H2A7/P31146/P16581/Q8N423/P78324/P42574/P46531/P13686/P25445/Q14393/P10451/Q8NHL6/Q16663/O15467/P02452/O95998/Q99650/Q12794/P30530/P02786/P10721/P08571/P16109/P08887/P20023/P55774/P19320/P36222/Q16627/P05362/P13501/P01033/Q8IU54/Q6ZMJ4/P13385/Q96PP9/P29466/O94813/O95256/O14944/P18031/P05231/P15509/P38484/Q9NZQ7/P78423/P01258/Q8N474/Q9NR71/O15496/P13500/P22894/O43927/P17405/Q10589/Q99731/P01236/P04233/O14625/O75509/P05067/P31948/O60462/Q96F46/P14778/Q9NPH3/P16871/P20333/Q99727/Q8N149/P19438/P54727/Q7Z434/Q13490/Q9UQQ2/O95786/P55008/Q99683/P55789/O43524/P36888/P51692/P05783/P08473/P28907/Q96RT1/Q12846/P07948/P47992/Q9GZV9/Q14790/Q9UBG3/P39900/P13726/P05089/Q9NS68/Q9HAV5/P80075/Q8TDQ1/Q16543/O43464/P78552/P07237/P12931/P49767/P13688/Q13651/Q9UHF4/P63241/P01584/Q8NHJ6/P35225/P22301/Q8N6P7/P20809/Q96PD4/P26951/P48061/Q9Y2J8/Q16552/Q92844/O43597/Q96RJ3/P51617/P42701/Q9HB29/P09919/P01579/Q13261/Q8IU57/Q12933/Q9Y5A7/P01588/P80098/Q9UNE0/P33241/Q9UNK0/P19474/P13232/O95644/Q9Y258/Q14242/P40933/P24071/P13725/P24394/Q9NWZ3/P01730/Q9NRM6/O14788/P32970/Q01344/P42702/P10147/O15455/P80162/Q14005/Q9UQV4/Q9Y6Q6/P14317/O75077/Q13478/P43489/Q99616/P48023/P29460/P51671/Q16719/P78556/O15444/Q07325/P15260/P35625/O00585/P11684/P55773/Q14116/P13236/Q08334/P02778/O75462/P18510/P34896/P19256/P29350/P0DMV8/P09603/P25942/Q9NZC2/Q9Y6N7/O00300/Q15389/P01127/P46109/Q92583/P24387/P27930/P09341/O00626/O00175/O00182/Q92956/Q03403/P19876",293,0.123733108108108,0.110298792116974,"Olink"
"179","Olink","GO:0032101","Regulation of response to external stimulus","365/2368","438/3146",0.833333333333333,1.10712274774775,4.21507983449157,8.54011762672563e-06,0.00220860580469627,0.00194728512039347,"O43474/P26715/P50897/P52799/P04062/Q9HCY8/O60469/O75592/Q15366/Q07021/O95467/P30419/P04439/Q6Y7W6/Q92859/Q86VP1/P26718/Q13277/Q5VV43/Q15025/P32455/Q7Z460/Q8TDX7/P49662/P49137/Q92817/Q9ULD2/Q8WWF5/Q9HC57/Q9GZZ8/Q13287/P20807/Q92485/Q5VX71/Q9GZX6/Q6UW15/P84022/P19525/Q02750/P19075/Q9UH65/O00203/Q14258/Q92890/P24530/O00206/P16671/P98170/Q9UIK4/Q9H171/Q15399/Q9Y2X7/O43320/P52630/P49765/Q9BV40/Q15762/P14902/P17301/Q9UGN4/Q9BX67/Q8NEU8/P04083/Q13976/P54764/Q6P589/P37840/P49862/P32119/P07333/O00602/P17927/P02765/P01019/P00734/P02649/Q96IY4/P07225/P00748/Q96PD5/P01031/Q15848/P11226/P03952/P02776/P02647/P04196/P03951/P01024/P05155/P02743/P08697/P00747/P02671/P01008/P08603/Q9BZL6/P19838/O75427/Q14457/P05305/P58107/P07355/P21754/Q9UJ70/P01189/P49593/P07093/P07288/P30046/P08575/Q9Y251/P11279/P17676/Q969D9/P01375/P21246/Q9BYF1/P22004/O14793/P16234/P40189/Q13158/P10145/P09382/P41218/Q06418/Q9UBU3/Q13275/P41159/P06858/A6NI73/Q92692/P04792/P07204/P01130/P33151/P15090/P00750/Q01638/Q06141/P01589/P09619/P08581/P14555/O75326/P16581/Q14162/P48745/P15907/P78324/P42574/Q13332/Q8TDL5/P20160/P10586/P46531/P04085/P13686/Q14393/P10451/Q8NHL6/Q12884/O75594/P05121/P18428/Q99650/P24821/Q9BXJ1/P35443/P08709/Q99969/P08174/P08571/P07359/Q15485/P08887/P00441/P10646/O14786/P04070/P27487/P13501/P60484/Q6ZMJ4/P51452/P09769/P29474/Q9Y6E0/P29466/O94813/Q15633/O95256/O14944/P18031/P05231/O95727/P50453/Q9Y6Y9/O43557/Q92752/Q9NZQ7/P78423/O15496/P13500/Q9HCK4/Q08708/P15151/P22894/O43927/Q99731/P13473/P78325/P04233/Q10588/P25774/Q16288/Q96B86/P05067/P02749/P14174/P19440/P08254/Q96F46/P14780/Q13093/Q6YHK3/P14778/P00749/Q8TDQ0/Q9Y279/P20333/Q9NQ38/Q8N149/P19438/P28799/Q99497/Q92982/O60828/Q7Z434/Q9P0V8/P31994/Q13490/P25786/Q9UQQ2/O95786/Q6EIG7/P55008/Q96DU3/P55789/P10747/P08069/P51692/P18627/Q7Z5A7/Q96RT1/Q12846/P07947/P07948/P80511/Q8IXJ6/P47992/P13521/Q14790/Q496F6/Q9BZR6/P39900/P13726/O95388/P05089/O15123/Q8TDQ1/Q16543/P41271/P21741/Q02763/P35968/P21589/P09958/P12931/P49767/P13688/Q13651/P01584/P35225/P22301/Q96P31/Q8N6P7/Q9NYY1/Q96PD4/Q03426/P48061/Q9Y2J8/Q16552/P51617/P42701/Q9HB29/P01579/Q13291/P09874/P09038/Q8IU57/O60880/P80098/Q9C035/P13747/P19474/Q96LC7/Q9Y258/P52564/Q9UHC6/P11274/P40933/O76036/P13725/Q9NWZ3/P01374/Q6ZUJ8/O94992/P20783/O14788/Q8TD46/Q9HCM2/P41217/P10147/O15455/P80162/P68106/P01137/Q6UXB2/Q12918/Q13241/Q14005/Q9BXN2/P00813/Q9Y6Q6/O95971/P15692/P14210/O43915/P29460/P49763/Q92484/P53634/O00585/P11684/P25116/Q14116/P13236/P02778/O76096/Q99685/P29350/P0DMV8/P09603/Q9H3U7/Q9NZC2/Q9Y6N7/Q5KU26/P01127/Q15109/Q03405/O00175/Q99538/O00182",365,0.154138513513514,0.139224411951685,"Olink"
"180","Olink","GO:0002694","Regulation of leukocyte activation","200/2368","232/3146",0.862068965517241,1.14529939422181,4.01120074987114,1.67479390925886e-05,0.00397909935054752,0.00350829511604678,"Q9UKW4/P26715/Q16520/P52799/P04439/P26718/Q6QNY0/Q495A1/P49366/P31785/P10415/O00203/P42081/O00206/Q12888/Q8NI17/Q15762/P14902/Q9UGN4/O76074/P04083/Q6P589/P37840/P32119/P17927/Q08830/O95497/P61769/Q96PD5/P02751/P06729/O43290/Q14160/Q92835/P21754/P33681/Q8IZF2/P08575/P32971/P17676/Q969D9/P01375/Q9NWQ8/Q05315/Q9H7M9/P10644/P40189/Q13158/P09382/P41218/Q06418/Q14956/P41159/P21583/Q07108/P35247/P31431/Q92692/P01130/Q01638/Q9NNX6/P01589/Q9Y275/P14555/P17931/P31146/Q8N423/P78324/P42574/Q14393/Q8NHL6/P18065/O75594/P18428/P30530/P02786/P08174/P15529/P00441/P19320/P27487/P13501/Q8IU54/P51531/P51452/P09769/Q9Y6D9/P05231/O95727/O43557/Q9NZQ7/Q8N474/Q07011/P12644/O15496/P13500/P22894/Q99731/P78325/P04233/P04216/Q10588/O75509/P14174/P16871/Q8TDQ0/Q9Y279/P20333/Q9NQ38/P28799/Q7Z7D3/Q9H4P4/Q05516/Q9P0V8/P31994/P55008/P10747/O43524/Q9BQ51/P51692/P00519/P18627/P28907/P38936/P07947/P07948/O75144/Q15116/P47992/Q96D42/P05089/P06127/Q8TDQ1/P20138/P21741/P37173/P04626/P12931/P26842/P01584/Q8NHJ6/P35225/P22301/Q96P31/Q9Y3P8/Q04759/Q96RJ3/Q7Z6M3/P42701/Q9HB29/P01579/Q13291/Q13261/P01588/P13747/P13232/P40933/Q01151/P24394/P01730/Q6UXB4/O14788/Q8NDB2/P32970/P41217/Q9UIB8/Q8WXI8/P10147/P29965/P01137/Q13241/Q14005/Q9BXN2/P20273/O43561/P00813/O95971/P30203/P43489/Q12866/P29460/P53634/Q5ZPR3/O43639/P47712/O00585/P11684/Q14116/O14836/O76096/P29350/P25942/P22466/Q9NZC2/Q8WU39/O75888/O00241/Q15109/O00182/Q92956",200,0.0844594594594595,0.073744437380801,"Olink"
"181","Olink","GO:1901652","Response to peptide","295/2368","351/3146",0.84045584045584,1.11658533533534,4.04220145210727,1.77532689643702e-05,0.00397909935054752,0.00350829511604678,"O43474/P48436/P04062/P61764/Q9H6S1/P78318/Q6Y7W6/Q5SW96/Q99704/P46937/P32455/Q07817/P49662/P49137/P21695/P31785/Q9UHP3/P19525/P10415/Q14258/Q13443/P17181/O00206/O75365/O95429/Q8NI17/Q9NY59/P98170/O94916/Q9H171/Q99062/P52630/P32927/P30101/P10912/Q02223/Q8NEU8/P04406/P09529/P37840/Q9HB71/P07333/P22897/P06396/Q16610/Q15848/P14151/P36955/P02775/Q14624/P02776/P02647/P48507/P04141/P35228/P05000/P12270/P19838/P00966/A6NDB9/Q8WXC3/P05305/Q13137/P16035/Q8N6C8/P02461/P08575/P02818/Q15063/Q13510/Q969D9/P55082/P01375/P21964/P40225/P48357/P40189/Q13158/P10145/P41218/P41159/P42830/A6NI73/P01241/P07911/P15090/Q76LX8/Q01638/P01589/Q9Y275/Q9H2A7/P31146/P16581/Q8N423/P78324/P42574/P46531/P13686/P25445/Q14393/P10451/Q8NHL6/Q16663/O15467/P02452/O95998/Q99650/Q12794/P30530/P02786/P10721/P08571/P16109/P08887/P20023/P55774/P19320/P36222/Q16627/P05362/P13501/P01033/Q8IU54/Q6ZMJ4/P13385/Q96PP9/P29466/O94813/O95256/O14944/P18031/P05231/P15509/P38484/Q9NZQ7/P78423/P01258/Q8N474/Q9NR71/O15496/P13500/P22894/O43927/P17405/Q10589/Q99731/P01236/P04233/O14625/O75509/P05067/P31948/O60462/Q96F46/P14778/Q9NPH3/P16871/P20333/Q99727/Q8N149/P19438/P54727/Q7Z434/Q13490/Q9UQQ2/O95786/P55008/Q99683/P55789/O43524/P36888/P51692/P05783/P08473/P28907/Q96RT1/Q12846/P07948/P47992/Q9GZV9/Q14790/Q9UBG3/P39900/P13726/P05089/Q9NS68/Q9HAV5/P80075/Q8TDQ1/Q16543/O43464/P78552/P07237/P12931/P49767/P13688/Q13651/Q9UHF4/P63241/P01584/Q8NHJ6/P35225/P22301/Q8N6P7/P20809/Q96PD4/P26951/P48061/Q9Y2J8/Q16552/Q92844/O43597/Q96RJ3/P51617/P42701/Q9HB29/P09919/P01579/Q13261/Q8IU57/Q12933/Q9Y5A7/P01588/P80098/Q9UNE0/P33241/Q9UNK0/P19474/P13232/O95644/Q9Y258/Q14242/P40933/P24071/P13725/P24394/Q9NWZ3/P01730/Q9NRM6/O14788/P32970/Q01344/P42702/P10147/O15455/P80162/Q14005/Q9UQV4/Q96SB3/Q9Y6Q6/P14317/O75077/Q13478/P43489/Q99616/P48023/P29460/P51671/Q16719/P78556/O15444/Q07325/P15260/P35625/O00585/P11684/P55773/Q14116/P13236/Q08334/P02778/O75462/P18510/P34896/P19256/P29350/P0DMV8/P09603/P25942/Q9NZC2/Q9Y6N7/O00300/Q15389/P01127/P46109/Q92583/P24387/P27930/P09341/O00626/O00175/O00182/Q92956/Q03403/P19876",295,0.124577702702703,0.111570247933884,"Olink"
"182","Olink","GO:0002274","Myeloid leukocyte activation","105/2368","116/3146",0.905172413793103,1.2025643639329,3.87777048195315,2.00575409898427e-05,0.0042145908004907,0.00371592338338139,"Q16520/P12319/P61764/Q7Z6P3/Q13287/Q96A25/Q13443/Q6UWK7/O00206/Q8NI17/Q99584/Q15399/Q9BV40/Q15762/Q9UGN4/P04083/P37840/P10909/P02751/P04141/P06729/P07492/Q8IZF2/P08575/Q9Y2Y8/P10645/Q04721/Q969D9/P01375/P10145/O00161/Q92692/P01130/Q01638/P14555/P20160/P05107/P18428/P10721/Q9NPY3/P41222/P13501/Q92597/P09769/P10636/O95256/P05231/P38484/P78423/O15496/P22894/P12429/P04233/P05067/P11215/P14174/Q8N6Q3/P06734/Q8TDQ0/Q9Y279/Q8N149/P28799/P31994/P55008/Q9GZY6/Q12846/P07948/P80511/Q96D42/Q8TDQ1/P20138/P37173/Q8NHJ6/P35225/P22301/Q7Z6M3/P18564/P01579/Q13291/P11274/P40933/P24071/P24394/P41217/Q9UIB8/Q8WXI8/P10147/O15455/P80162/P01137/Q14005/O43561/P02745/P15260/P53634/P47712/Q14116/O76096/P29350/P09603/Q9NZC2/Q9UHX3/Q15109/P36941/O00182",105,0.0443412162162162,0.0368722186904005,"Olink"
